32277,7.8523,63.469217
32317,4.660867,61.297767
32337,5.047283,61.571867
32397,15.275233,67.203967
32417,5.2287,60.004583
32437,8.326967,63.0007
32457,5.21725,59.410817
32497,14.963383,68.697
32518,4.897983,60.996417
32537,17.77085,69.54605
32577,5.168567,60.08165
32597,7.928067,63.256517
32598,24.587217,70.640283
32617,22.89265,70.1421
32637,30.136583,70.539917
32677,8.667,63.677883
32697,14.951633,68.51185
32717,9.76985,63.87185
32757,5.117067,60.100833
32777,17.610233,69.5569
32797,25.006267,70.9178
32857,5.0801,59.831933
32877,5.293683,60.173317
32897,12.682067,66.158017
32917,17.346917,68.81815
32977,6.1167,61.152667
32997,15.122683,68.286683
33017,6.937667,62.73835
33077,5.131717,61.205833
33097,20.94965,70.04375
33117,15.34815,68.60365
33157,12.070533,65.831417
33177,9.886633,63.94
33197,23.63825,70.449583
33218,9.88505,64.08505
33297,12.481483,66.030933
33337,5.719817,60.119683
33417,9.823317,63.911267
33457,15.70465,67.754667
33477,15.4441,68.769783
33517,24.590567,70.8172
33537,10.008917,64.1569
33557,8.743433,63.821817
33577,6.885683,58.060083
33597,5.014117,61.292783
33617,8.41765,63.29865
33657,12.888433,66.532867
33677,5.656367,61.144667
33697,9.23325,63.350433
33737,8.504717,63.7917
33757,9.133483,63.942
33777,29.292133,70.027483
33797,5.839367,59.0676
33937,8.2718,63.338917
33957,8.9145,63.7224
33997,22.642417,70.658917
33998,22.6224,70.663967
34018,11.676017,65.025333
34037,14.896817,67.73985
34057,17.79755,69.128833
34117,5.563633,60.171767
34137,18.070083,69.475883
34197,12.16355,65.978717
34257,11.724033,65.078783
34277,14.729933,68.656183
34297,16.2172,68.401133
34357,15.264783,68.970533
34397,4.963083,60.86
34457,19.66665,70.01095
34477,10.512533,64.389567
34637,14.914717,68.666383
34657,5.298833,60.749917
34697,27.2185,70.774767
34717,13.867217,68.134617
34737,5.106567,59.432583
34797,12.0567,64.950783
34817,5.510417,59.0872
34857,8.589133,63.90485
34897,10.279933,64.223067
34917,12.815283,65.249433
34997,14.430617,67.416317
35197,11.135467,64.9848
35237,18.147733,69.4328
35297,6.028583,58.91455
